Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Common Name,Species Code,Confidence,Begin Path,File Offset (s)
17,Spectrogram 1,1,36,39,0,15000,Tawny-flanked Prinia,tafpri1,0.1111,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062202.wav,36
18,Spectrogram 1,1,39,42,0,15000,Red-cheeked Cordonbleu,reccor,0.1054,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062202.wav,39
19,Spectrogram 1,1,45,48,0,15000,Tawny-flanked Prinia,tafpri1,0.1328,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062202.wav,45
20,Spectrogram 1,1,51,54,0,15000,Northern Gray-headed Sparrow,gyhspa1,0.1368,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062202.wav,51
1,Spectrogram 1,1,3,6,0,15000,Vinaceous Dove,vindov1,0.2019,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062302.wav,3
2,Spectrogram 1,1,30,33,0,15000,Senegal Parrot,senpar,0.6307,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062302.wav,30
3,Spectrogram 1,1,33,36,0,15000,Black-crowned Tchagra,bkctch1,0.1499,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062302.wav,33
4,Spectrogram 1,1,36,39,0,15000,Northern Gray-headed Sparrow,gyhspa1,0.2938,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062302.wav,36
5,Spectrogram 1,1,36,39,0,15000,Vinaceous Dove,vindov1,0.2073,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062302.wav,36
6,Spectrogram 1,1,39,42,0,15000,Senegal Parrot,senpar,0.2055,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062302.wav,39
7,Spectrogram 1,1,45,48,0,15000,Senegal Parrot,senpar,0.5312,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062302.wav,45
1,Spectrogram 1,1,0,3,0,15000,Red-cheeked Cordonbleu,reccor,0.1923,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062402.wav,0
2,Spectrogram 1,1,0,3,0,15000,Abyssinian Roller,abyrol2,0.1095,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062402.wav,0
3,Spectrogram 1,1,9,12,0,15000,Vinaceous Dove,vindov1,0.1415,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062402.wav,9
4,Spectrogram 1,1,15,18,0,15000,Senegal Parrot,senpar,0.8324,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062402.wav,15
5,Spectrogram 1,1,15,18,0,15000,Verreaux's Eagle-Owl,veeowl1,0.1508,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062402.wav,15
6,Spectrogram 1,1,27,30,0,15000,Vinaceous Dove,vindov1,0.1246,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062402.wav,27
7,Spectrogram 1,1,30,33,0,15000,Vinaceous Dove,vindov1,0.2673,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062402.wav,30
8,Spectrogram 1,1,36,39,0,15000,Abyssinian Roller,abyrol2,0.3091,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062402.wav,36
10,Spectrogram 1,1,39,42,0,15000,Red-cheeked Cordonbleu,reccor,0.3663,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062402.wav,39
11,Spectrogram 1,1,42,45,0,15000,Senegal Parrot,senpar,0.4502,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062402.wav,42
12,Spectrogram 1,1,48,51,0,15000,Red-cheeked Cordonbleu,reccor,0.1987,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062402.wav,48
13,Spectrogram 1,1,51,54,0,15000,Red-cheeked Cordonbleu,reccor,0.1602,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062402.wav,51
14,Spectrogram 1,1,54,57,0,15000,Abyssinian Roller,abyrol2,0.5356,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062402.wav,54
15,Spectrogram 1,1,54,57,0,15000,Gabar Goshawk,gabgos2,0.1308,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062402.wav,54
16,Spectrogram 1,1,57,58.07,0,15000,Senegal Parrot,senpar,0.7102,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062402.wav,57
1,Spectrogram 1,1,9,12,0,15000,Senegal Parrot,senpar,0.1807,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062502.wav,9
2,Spectrogram 1,1,15,18,0,15000,Senegal Parrot,senpar,0.4614,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062502.wav,15
4,Spectrogram 1,1,18,21,0,15000,Senegal Parrot,senpar,0.8773,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062502.wav,18
5,Spectrogram 1,1,21,24,0,15000,Senegal Parrot,senpar,0.9817,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062502.wav,21
6,Spectrogram 1,1,24,27,0,15000,Northern Gray-headed Sparrow,gyhspa1,0.1802,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062502.wav,24
7,Spectrogram 1,1,27,30,0,15000,Senegal Parrot,senpar,0.2806,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062502.wav,27
8,Spectrogram 1,1,33,36,0,15000,Senegal Parrot,senpar,0.1949,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062502.wav,33
9,Spectrogram 1,1,33,36,0,15000,Great Gray Shrike,norshr1,0.1018,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062502.wav,33
10,Spectrogram 1,1,36,39,0,15000,Vinaceous Dove,vindov1,0.1124,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062502.wav,36
11,Spectrogram 1,1,39,42,0,15000,Senegal Parrot,senpar,0.4649,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062502.wav,39
12,Spectrogram 1,1,42,45,0,15000,Senegal Parrot,senpar,0.4987,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062502.wav,42
13,Spectrogram 1,1,45,48,0,15000,Verreaux's Eagle-Owl,veeowl1,0.1611,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062502.wav,45
14,Spectrogram 1,1,48,51,0,15000,Senegal Parrot,senpar,0.142,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062502.wav,48
15,Spectrogram 1,1,54,57,0,15000,Senegal Parrot,senpar,0.9717,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062502.wav,54
1,Spectrogram 1,1,9,12,0,15000,Senegal Parrot,senpar,0.8064,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062602.wav,9
2,Spectrogram 1,1,9,12,0,15000,Vinaceous Dove,vindov1,0.1789,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062602.wav,9
3,Spectrogram 1,1,15,18,0,15000,Vinaceous Dove,vindov1,0.1384,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062602.wav,15
4,Spectrogram 1,1,15,18,0,15000,Senegal Parrot,senpar,0.1041,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062602.wav,15
5,Spectrogram 1,1,18,21,0,15000,Vinaceous Dove,vindov1,0.2704,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062602.wav,18
6,Spectrogram 1,1,21,24,0,15000,Vinaceous Dove,vindov1,0.3172,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062602.wav,21
7,Spectrogram 1,1,21,24,0,15000,Abyssinian Roller,abyrol2,0.1468,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062602.wav,21
8,Spectrogram 1,1,24,27,0,15000,Vinaceous Dove,vindov1,0.1078,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062602.wav,24
9,Spectrogram 1,1,33,36,0,15000,Senegal Parrot,senpar,0.1117,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062602.wav,33
10,Spectrogram 1,1,48,51,0,15000,Vinaceous Dove,vindov1,0.1197,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062602.wav,48
1,Spectrogram 1,1,0,3,0,15000,Vinaceous Dove,vindov1,0.2451,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062702.wav,0
2,Spectrogram 1,1,9,12,0,15000,Black-winged Kite,bkskit1,0.1541,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062702.wav,9
4,Spectrogram 1,1,15,18,0,15000,Senegal Parrot,senpar,0.1016,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062702.wav,15
6,Spectrogram 1,1,30,33,0,15000,Senegal Parrot,senpar,0.4834,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062702.wav,30
7,Spectrogram 1,1,33,36,0,15000,Senegal Parrot,senpar,0.2161,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062702.wav,33
8,Spectrogram 1,1,36,39,0,15000,Senegal Parrot,senpar,0.1511,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062702.wav,36
9,Spectrogram 1,1,39,42,0,15000,Senegal Parrot,senpar,0.8144,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062702.wav,39
10,Spectrogram 1,1,42,45,0,15000,Northern Gray-headed Sparrow,gyhspa1,0.1302,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062702.wav,42
11,Spectrogram 1,1,45,48,0,15000,Vinaceous Dove,vindov1,0.2536,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062702.wav,45
12,Spectrogram 1,1,48,51,0,15000,Northern Gray-headed Sparrow,gyhspa1,0.1015,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062702.wav,48
13,Spectrogram 1,1,51,54,0,15000,Red-cheeked Cordonbleu,reccor,0.2062,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062702.wav,51
14,Spectrogram 1,1,51,54,0,15000,Vinaceous Dove,vindov1,0.1508,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062702.wav,51
15,Spectrogram 1,1,51,54,0,15000,Moustached Grass-Warbler,mogwar1,0.1161,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062702.wav,51
16,Spectrogram 1,1,54,57,0,15000,Verreaux's Eagle-Owl,veeowl1,0.1691,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062702.wav,54
17,Spectrogram 1,1,57,58.07,0,15000,Northern Gray-headed Sparrow,gyhspa1,0.1518,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062702.wav,57
3,Spectrogram 1,1,15,18,0,15000,Laughing Dove,laudov1,0.1526,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062802.wav,15
5,Spectrogram 1,1,21,24,0,15000,Sahel Bush Sparrow,buspet1,0.2209,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062802.wav,21
6,Spectrogram 1,1,21,24,0,15000,Red-cheeked Cordonbleu,reccor,0.1023,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062802.wav,21
8,Spectrogram 1,1,51,54,0,15000,Red-cheeked Cordonbleu,reccor,0.1993,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062802.wav,51
9,Spectrogram 1,1,57,58.07,0,15000,Green Woodhoopoe,grewoo2,0.3255,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062802.wav,57
1,Spectrogram 1,1,12,15,0,15000,Senegal Parrot,senpar,0.6034,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_062902.wav,12
4,Spectrogram 1,1,27,30,0,15000,Cardinal Woodpecker,carwoo1,0.1074,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063002.wav,27
5,Spectrogram 1,1,45,48,0,15000,Vinaceous Dove,vindov1,0.1201,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063002.wav,45
6,Spectrogram 1,1,51,54,0,15000,Vinaceous Dove,vindov1,0.4628,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063002.wav,51
7,Spectrogram 1,1,54,57,0,15000,Vinaceous Dove,vindov1,0.4574,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063002.wav,54
8,Spectrogram 1,1,54,57,0,15000,Northern Gray-headed Sparrow,gyhspa1,0.3675,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063002.wav,54
9,Spectrogram 1,1,57,58.07,0,15000,Vinaceous Dove,vindov1,0.2645,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063002.wav,57
1,Spectrogram 1,1,0,3,0,15000,Northern Gray-headed Sparrow,gyhspa1,0.3554,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063102.wav,0
2,Spectrogram 1,1,18,21,0,15000,Vinaceous Dove,vindov1,0.1861,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063102.wav,18
3,Spectrogram 1,1,21,24,0,15000,Vinaceous Dove,vindov1,0.3961,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063102.wav,21
4,Spectrogram 1,1,24,27,0,15000,Vinaceous Dove,vindov1,0.5893,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063102.wav,24
5,Spectrogram 1,1,27,30,0,15000,Gray-headed Bushshrike,gyhbus1,0.9556,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063102.wav,27
6,Spectrogram 1,1,30,33,0,15000,Gray-headed Bushshrike,gyhbus1,0.502,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063102.wav,30
7,Spectrogram 1,1,33,36,0,15000,Vinaceous Dove,vindov1,0.2552,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063102.wav,33
8,Spectrogram 1,1,33,36,0,15000,Gray-headed Bushshrike,gyhbus1,0.1242,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063102.wav,33
9,Spectrogram 1,1,36,39,0,15000,Vinaceous Dove,vindov1,0.2715,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063102.wav,36
10,Spectrogram 1,1,48,51,0,15000,Northern Red-billed Hornbill,rebhor1,0.3049,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063102.wav,48
11,Spectrogram 1,1,48,51,0,15000,Vinaceous Dove,vindov1,0.1085,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063102.wav,48
12,Spectrogram 1,1,51,54,0,15000,Vinaceous Dove,vindov1,0.2069,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063102.wav,51
13,Spectrogram 1,1,54,57,0,15000,Northern Red-billed Hornbill,rebhor1,0.1794,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063102.wav,54
14,Spectrogram 1,1,54,57,0,15000,Vinaceous Dove,vindov1,0.108,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063102.wav,54
15,Spectrogram 1,1,57,58.07,0,15000,Northern Red-billed Hornbill,rebhor1,0.2098,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063102.wav,57
16,Spectrogram 1,1,57,58.07,0,15000,Vinaceous Dove,vindov1,0.1936,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063102.wav,57
1,Spectrogram 1,1,0,3,0,15000,Vinaceous Dove,vindov1,0.2266,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063202.wav,0
2,Spectrogram 1,1,3,6,0,15000,Vinaceous Dove,vindov1,0.101,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063202.wav,3
3,Spectrogram 1,1,9,12,0,15000,Abyssinian Roller,abyrol2,0.1003,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063202.wav,9
4,Spectrogram 1,1,12,15,0,15000,Laughing Dove,laudov1,0.1722,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063202.wav,12
5,Spectrogram 1,1,15,18,0,15000,Abyssinian Roller,abyrol2,0.751,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063202.wav,15
6,Spectrogram 1,1,18,21,0,15000,Northern Red-billed Hornbill,rebhor1,0.1233,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063202.wav,18
7,Spectrogram 1,1,27,30,0,15000,Black-winged Kite,bkskit1,0.3049,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063202.wav,27
8,Spectrogram 1,1,27,30,0,15000,Abyssinian Roller,abyrol2,0.203,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063202.wav,27
9,Spectrogram 1,1,33,36,0,15000,Northern Red-billed Hornbill,rebhor1,0.1026,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063202.wav,33
10,Spectrogram 1,1,36,39,0,15000,Abyssinian Roller,abyrol2,0.2795,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063202.wav,36
1,Spectrogram 1,1,12,15,0,15000,Eurasian Hoopoe,hoopoe,0.1462,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063302.wav,12
2,Spectrogram 1,1,12,15,0,15000,Black-winged Kite,bkskit1,0.1183,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063302.wav,12
3,Spectrogram 1,1,24,27,0,15000,Vieillot's Barbet,viebar1,0.1646,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063302.wav,24
4,Spectrogram 1,1,33,36,0,15000,Vinaceous Dove,vindov1,0.1891,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063302.wav,33
5,Spectrogram 1,1,36,39,0,15000,Vinaceous Dove,vindov1,0.1773,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063302.wav,36
6,Spectrogram 1,1,48,51,0,15000,Northern Red-billed Hornbill,rebhor1,0.1211,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063302.wav,48
7,Spectrogram 1,1,51,54,0,15000,Abyssinian Roller,abyrol2,0.2173,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063302.wav,51
8,Spectrogram 1,1,57,58.07,0,15000,Vinaceous Dove,vindov1,0.1154,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063302.wav,57
1,Spectrogram 1,1,39,42,0,15000,Vinaceous Dove,vindov1,0.2848,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063402.wav,39
2,Spectrogram 1,1,42,45,0,15000,Abyssinian Roller,abyrol2,0.1893,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063402.wav,42
3,Spectrogram 1,1,45,48,0,15000,Vinaceous Dove,vindov1,0.1507,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063402.wav,45
4,Spectrogram 1,1,54,57,0,15000,Abyssinian Roller,abyrol2,0.2718,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063402.wav,54
1,Spectrogram 1,1,39,42,0,15000,Black-winged Kite,bkskit1,0.1615,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063502.wav,39
1,Spectrogram 1,1,27,30,0,15000,Red-cheeked Cordonbleu,reccor,0.5318,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063602.wav,27
2,Spectrogram 1,1,42,45,0,15000,Red-cheeked Cordonbleu,reccor,0.158,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063602.wav,42
4,Spectrogram 1,1,57,58.07,0,15000,Red-cheeked Cordonbleu,reccor,0.1225,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063602.wav,57
1,Spectrogram 1,1,0,3,0,15000,Sahel Bush Sparrow,buspet1,0.1164,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063702.wav,0
2,Spectrogram 1,1,12,15,0,15000,Black-crowned Tchagra,bkctch1,0.1029,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063702.wav,12
3,Spectrogram 1,1,15,18,0,15000,Black-crowned Tchagra,bkctch1,0.2061,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063702.wav,15
4,Spectrogram 1,1,33,36,0,15000,Red-cheeked Cordonbleu,reccor,0.5955,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063702.wav,33
1,Spectrogram 1,1,48,51,0,15000,Black-winged Kite,bkskit1,0.3699,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063802.wav,48
1,Spectrogram 1,1,6,9,0,15000,Black-winged Kite,bkskit1,0.1887,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063902.wav,6
2,Spectrogram 1,1,21,24,0,15000,Red-cheeked Cordonbleu,reccor,0.1163,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063902.wav,21
3,Spectrogram 1,1,24,27,0,15000,Red-cheeked Cordonbleu,reccor,0.2422,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063902.wav,24
4,Spectrogram 1,1,36,39,0,15000,Vinaceous Dove,vindov1,0.1163,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063902.wav,36
5,Spectrogram 1,1,39,42,0,15000,Vinaceous Dove,vindov1,0.1576,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063902.wav,39
6,Spectrogram 1,1,39,42,0,15000,Red-cheeked Cordonbleu,reccor,0.1133,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063902.wav,39
7,Spectrogram 1,1,42,45,0,15000,Red-cheeked Cordonbleu,reccor,0.4541,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063902.wav,42
8,Spectrogram 1,1,45,48,0,15000,Red-cheeked Cordonbleu,reccor,0.6353,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063902.wav,45
9,Spectrogram 1,1,51,54,0,15000,Red-cheeked Cordonbleu,reccor,0.1511,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063902.wav,51
10,Spectrogram 1,1,57,58.07,0,15000,Red-cheeked Cordonbleu,reccor,0.4154,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_063902.wav,57
1,Spectrogram 1,1,0,3,0,15000,Vinaceous Dove,vindov1,0.1292,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064002.wav,0
2,Spectrogram 1,1,3,6,0,15000,Red-cheeked Cordonbleu,reccor,0.1043,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064002.wav,3
3,Spectrogram 1,1,6,9,0,15000,Red-cheeked Cordonbleu,reccor,0.2059,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064002.wav,6
4,Spectrogram 1,1,9,12,0,15000,Red-cheeked Cordonbleu,reccor,0.1484,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064002.wav,9
5,Spectrogram 1,1,12,15,0,15000,Red-cheeked Cordonbleu,reccor,0.1587,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064002.wav,12
6,Spectrogram 1,1,18,21,0,15000,Red-cheeked Cordonbleu,reccor,0.2204,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064002.wav,18
7,Spectrogram 1,1,30,33,0,15000,Vinaceous Dove,vindov1,0.1279,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064002.wav,30
8,Spectrogram 1,1,45,48,0,15000,Vinaceous Dove,vindov1,0.1609,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064002.wav,45
1,Spectrogram 1,1,6,9,0,15000,Vinaceous Dove,vindov1,0.1122,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064102.wav,6
2,Spectrogram 1,1,12,15,0,15000,Vinaceous Dove,vindov1,0.238,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064102.wav,12
3,Spectrogram 1,1,45,48,0,15000,Vinaceous Dove,vindov1,0.1151,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064102.wav,45
4,Spectrogram 1,1,48,51,0,15000,Vinaceous Dove,vindov1,0.1268,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064102.wav,48
5,Spectrogram 1,1,51,54,0,15000,Vinaceous Dove,vindov1,0.3174,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064102.wav,51
6,Spectrogram 1,1,54,57,0,15000,Vinaceous Dove,vindov1,0.2567,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064102.wav,54
1,Spectrogram 1,1,0,3,0,15000,Vinaceous Dove,vindov1,0.5428,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064202.wav,0
2,Spectrogram 1,1,3,6,0,15000,Vinaceous Dove,vindov1,0.178,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064202.wav,3
3,Spectrogram 1,1,6,9,0,15000,Vinaceous Dove,vindov1,0.1721,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064202.wav,6
4,Spectrogram 1,1,18,21,0,15000,Vinaceous Dove,vindov1,0.1063,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064202.wav,18
5,Spectrogram 1,1,21,24,0,15000,Vinaceous Dove,vindov1,0.137,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064202.wav,21
6,Spectrogram 1,1,33,36,0,15000,Red-cheeked Cordonbleu,reccor,0.2338,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064202.wav,33
7,Spectrogram 1,1,36,39,0,15000,Red-cheeked Cordonbleu,reccor,0.2304,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064202.wav,36
8,Spectrogram 1,1,42,45,0,15000,Vinaceous Dove,vindov1,0.3889,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064202.wav,42
9,Spectrogram 1,1,45,48,0,15000,Vinaceous Dove,vindov1,0.1383,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064202.wav,45
10,Spectrogram 1,1,48,51,0,15000,Vinaceous Dove,vindov1,0.1773,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064202.wav,48
11,Spectrogram 1,1,51,54,0,15000,Vinaceous Dove,vindov1,0.2291,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064202.wav,51
12,Spectrogram 1,1,54,57,0,15000,Vinaceous Dove,vindov1,0.1651,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064202.wav,54
13,Spectrogram 1,1,54,57,0,15000,Red-cheeked Cordonbleu,reccor,0.1094,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064202.wav,54
14,Spectrogram 1,1,57,58.07,0,15000,Vinaceous Dove,vindov1,0.1955,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064202.wav,57
1,Spectrogram 1,1,9,12,0,15000,Abyssinian Roller,abyrol2,0.1431,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064302.wav,9
2,Spectrogram 1,1,15,18,0,15000,Red-cheeked Cordonbleu,reccor,0.1496,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064302.wav,15
3,Spectrogram 1,1,18,21,0,15000,Vinaceous Dove,vindov1,0.3732,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064302.wav,18
4,Spectrogram 1,1,30,33,0,15000,Vinaceous Dove,vindov1,0.4314,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064302.wav,30
5,Spectrogram 1,1,33,36,0,15000,Vinaceous Dove,vindov1,0.2215,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064302.wav,33
6,Spectrogram 1,1,36,39,0,15000,Vinaceous Dove,vindov1,0.1329,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064302.wav,36
7,Spectrogram 1,1,39,42,0,15000,Vinaceous Dove,vindov1,0.2992,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064302.wav,39
8,Spectrogram 1,1,39,42,0,15000,Northern Gray-headed Sparrow,gyhspa1,0.1294,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064302.wav,39
1,Spectrogram 1,1,24,27,0,15000,Verreaux's Eagle-Owl,veeowl1,0.1079,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064402.wav,24
1,Spectrogram 1,1,15,18,0,15000,Pied Crow,piecro1,0.1472,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064502.wav,15
2,Spectrogram 1,1,48,51,0,15000,Verreaux's Eagle-Owl,veeowl1,0.1312,BurkinaFaso/Site_230C_25/Data/230C_25_20251231_064502.wav,48
